post_id,user_id,timestamp,content_type,text_preview,has_media,topic_id,language
P01962,U0405,2023-04-24 04:51:00,text,Date night at that new Italian restaurant - highly recommend! ??,FALSE,T002,
P01963,U0478,2023-03-05 17:03:00,text,Important policy announcement today that will affect millions,TRUE,T004,de
P01964,U0222,2023-03-10 12:41:00,text,Quantum computing milestones achieved this month ??,FALSE,T006,en
P01965,U0741,2023-02-09 02:58:00,link,Infrastructure spending plan announced,TRUE,T008,de
P01966,U0513,2023-07-28 17:46:00,image,Morning#workout#done!#Feeling#energized#for#the#day#??#fitness#motivation,TRUE,T001,en
P01967,U0031,2023-10-28 03:21:00,image,Weekend farmers market haul! Fresh produce is the best ??,TRUE,T007,es
P01968,U0705,2023-07-13 10:30:00,video,Climate policy discussion in parliament today ?? #climatechange,TRUE,T008,de
P01969,U0004,2023-11-14 21:13:00,video,Solar power adoption hits record high this year ?? #renewableenergy https://example.com/fakelink,TRUE,T007,en
P01970,U0079,2023-06-09 19:04:00,video,New stadium construction begins next month ???,TRUE,T002,
P01971,U0300,2023-04-26 07:25:00,text,Tax reform discussions continue in senate,TRUE,T008,de
P01972,U0200,2023-03-29 23:10:00,image,Historic victory for underdog team today!,TRUE,T004,es
P01973,U0463,2023-05-21 10:21:00,text,Trying out a new recipe for dinner tonight! Wish me luck ?????,FALSE,T007,en
P01974,U0713,2023-05-31 04:33:00,video,Finally finished that book I've been reading ?? Highly recommend!,TRUE,T007,fr
P01975,U0244,2023-09-10 12:27:00,text,Finally finished that book I've been reading ?? Highly recommend!,TRUE,T007,es
P01976,U0437,2023-01-10 01:12:00,video,Fantastic display of sportsmanship in today's match Tech conference takeaways: The future is decentralized,FALSE,T001,de
P01977,U0623,2023-02-15 00:24:00,text,Zero waste lifestyle challenge starts today! ??,FALSE,T003,es
P01978,U0103,2023-03-31 06:16:00,text,Climate protest happening this Friday! Join us for our planet ?? #climateaction,FALSE,T006,
P01979,U0564,2023-04-04 13:36:00,link,New signing announced for local football club ?,FALSE,T002,
P01980,U0660,2023-03-15 19:13:00,text,Budget announcement: Key points for taxpayers,TRUE,T005,es
P01981,U0312,2023-10-11 00:50:00,link,New stadium construction begins next month ???,TRUE,,fr
P01982,U0306,2023-05-02 15:55:00,text,Beach cleanup event this weekend - volunteers needed!,TRUE,T003,es
P01983,U0661,2023-07-11 19:46:00,text,Puppy training is going well! ?? #pets #dogtraining,FALSE,T002,de
P01984,U0708,2023-12-22 00:38:00,video,Historic victory for underdog team today!,TRUE,T001,fr
P01985,U0293,2023-10-21 05:59:00,video,Renewable energy jobs growing faster than fossil fuel sector,TRUE,T001,de
P01986,U0775,2023-11-03 22:36:00,link,Community sports center opening ceremony today,FALSE,T007,
P01987,U0658,2023-11-06 19:47:00,video,Date night at that new Italian restaurant - highly recommend! ??,TRUE,T008,
P01988,U0375,2023-10-24 12:40:00,video,Programming tip: Always write tests first! #coding #software,TRUE,T004,fr
P01989,U0022,2023-09-14 09:36:00,image,VR gaming is getting more immersive every year ??? #virtualreality,TRUE,T004,es
P01990,U0800,2023-04-25 09:49:00,link,Wildlife conservation efforts making a difference ??,TRUE,T003,de
P01991,U0638,2023-12-25 00:35:00,link,The future of electric vehicles is looking bright ? #EV #technology,TRUE,T008,de
P01992,U0783,2023-08-02 00:41:00,image,VR gaming is getting more immersive every year ??? #virtualreality,FALSE,T008,
P01993,U0742,2023-04-27 16:38:00,video,Infrastructure spending plan announced https://example.com/fakelink,TRUE,T004,
P01994,U0142,2023-12-03 17:48:00,text,Foreign policy address scheduled for this evening,FALSE,T001,de
P01995,U0680,2023-03-02 04:57:00,text,Tax reform discussions continue in senate,TRUE,T007,de
P01996,U0605,2023-07-03 17:43:00,video,Wildlife#conservation#efforts#making#a#difference#??,TRUE,T003,
P01997,U0392,2023-10-21 12:22:00,image,Trying out a new recipe for dinner tonight! Wish me luck ?????,TRUE,T007,
P01998,U0494,2023-08-07 03:43:00,video,Machine learning model training in progress... #datascience,FALSE,T003,en
P01999,U0258,2023-04-09 08:25:00,video,Important policy announcement today that will affect millions,FALSE,T003,en
P02000,U0031,2023-03-26 15:48:00,text,Just had the best coffee at this new café downtown! ? #coffee #weekend,FALSE,T004,
P02001,U9999,20-07-2023 12:04:00,text,,FALSE,T001,
P02002,U0207,2023-02-08 02:42:00,text,Immigration policy changes proposed,TRUE,T004,en
P02003,U0385,2023-09-28 01:39:00,video,Spring cleaning done! The house has never looked better ??,TRUE,T005,fr
P02004,U0056,2023-08-21 13:49:00,image,Fantastic display of sportsmanship in today's match,FALSE,T003,de
P02005,U0643,2023-03-15 01:46:00,video,Quantum computing milestones achieved this month ?? https://example.com/fakelink,FALSE,T006,en
P02006,U0508,2023-08-14 14:38:00,image,Community garden project starting next month! #urbangardening,TRUE,T005,de
P02007,U0144,2023-07-26 13:42:00,video,AI developments this week are mind-blowing! #artificialintelligence,TRUE,T003,
P02008,U0095,2023-09-09 23:40:00,text,New study shows alarming rate of deforestation ??,TRUE,T008,
P02009,U0717,2023-11-05 02:49:00,link,Beautiful sunset tonight ?? #nature #photography,FALSE,T005,en
P02010,U0200,2023-04-12 06:29:00,image,Date night at that new Italian restaurant - highly recommend! ??,FALSE,T004,fr
P02011,U0733,2023-03-29 06:22:00,link,Yoga session this morning really helped clear my mind ?????,TRUE,T007,de
P02012,U0011,2023-04-15 05:43:00,image,Spring cleaning done! The house has never looked better ??,TRUE,T002,de
P02013,U0116,2023-04-23 13:15:00,link,Just upgraded my gaming setup ?? #gaming #pcbuild,FALSE,T006,
P02014,U0588,2023-06-26 12:07:00,link,New programming language release shows promising features,TRUE,T004,
P02015,U0304,2023-06-07 08:37:00,video,Cybersecurity awareness: Update your passwords regularly! #security,TRUE,T001,es
P02016,U0406,2023-05-31 16:02:00,video,Wildlife conservation efforts making a difference ??,FALSE,T002,en
P02017,U0243,2023-08-20 06:43:00,link,Yoga session this morning really helped clear my mind ????? https://example.com/fakelink,FALSE,T005,
P02018,U0111,2023-03-14 14:47:00,image,Sports injury recovery update: Player making good progress,TRUE,T008,en
P02019,U0015,2023-03-24 20:05:00,image,Women's sports getting more coverage this year! ??,TRUE,T008,es
P02020,U0268,2023-09-23 13:10:00,link,New signing announced for local football club ?,TRUE,T006,de
P02021,U0238,2023-10-04 07:56:00,image,Sports injury recovery update: Player making good progress,FALSE,T002,de
P02022,U0030,2023-06-23 07:36:00,link,Beautiful sunset tonight ?? #nature #photography,FALSE,T008,de
P02023,U0698,2023-03-02 14:30:00,link,Electric vehicle charging stations expanding across city ?,TRUE,T001,de
P02024,U0531,2023-03-17 00:23:00,image,Plastic pollution in oceans needs urgent attention ?? #savetheoceans,TRUE,T001,es
P02025,U0185,2023-04-25 20:22:00,text,New laptop benchmarks are impressive! #hardware #performance,FALSE,T006,fr
P02026,U0016,2023/06/21 00:00,link,Yoga session this morning really helped clear my mind ????? Climate policy discussion in parliament today ?? #climatechange,TRUE,T008,en
P02027,U0536,2023-11-30 05:04:00,link,Infrastructure spending plan announced,FALSE,T003,
P02028,U0041,2023-10-13 18:34:00,link,Important policy announcement today that will affect millions,FALSE,T005,
P02029,U0017,2023-03-23 04:57:00,text,Immigration policy changes proposed https://example.com/fakelink,TRUE,T001,
P02030,U0444,2023-11-03 22:44:00,video,Historic victory for underdog team today!,TRUE,T005,fr
P02031,U0621,2023-06-22 23:39:00,video,Spring cleaning done!!! The house has never looked better ??,FALSE,T002,de
P02032,U0642,2023-10-07 16:29:00,text,Urban green spaces improve city living quality ??,FALSE,T001,es
P02033,U0241,2023-10-06 12:28:00,image,Team wins championship after amazing season ??,TRUE,T007,en
P02034,U0631,2023-08-20 08:24:00,link,Movie night with friends ?? What's everyone watching?,FALSE,T002,
P02035,U0545,2023-09-10 12:34:00,link,Community sports center opening ceremony today,FALSE,T003,es
P02036,U0133,2023-06-13 16:36:00,text,Olympic trials are underway! Good luck to all athletes ?????,FALSE,T004,
P02037,U0001,2023-07-24 20:11:00,text,Solar power adoption hits record high this year ?? #renewableenergy,FALSE,T004,en
P02038,U0680,2023-07-04 12:24:00,text,Zero waste lifestyle challenge starts today! ??,TRUE,T006,en
P02039,U0172,2023-05-24 17:11:00,video,Solar power adoption hits record high this year ?? #renewableenergy,FALSE,T006,es
P02040,U0537,2023-07-21 14:37:00,image,Blockchain applications beyond cryptocurrency are fascinating #blockchain,FALSE,T007,
P02041,U0302,2023-04-06 20:15:00,video,AI developments this week are mind-blowing! #artificialintelligence,FALSE,,es
P02042,U0200,2023-10-07 18:59:00,link,Tax reform discussions continue in senate,TRUE,T002,fr
P02043,U0082,2023-12-17 21:58:00,video,Open source contributions make the world better ?? #opensource,FALSE,T006,es
P02044,U0352,2023-07-19 05:36:00,image,Electric vehicle charging stations expanding across city ?,TRUE,T003,fr
P02045,U0543,2023-11-08 21:23:00,text,Quantum computing milestones achieved this month ??,FALSE,T002,fr
P02046,U0375,2023-01-14 20:31:00,video,New study shows alarming rate of deforestation ??,TRUE,T005,
P02047,U0329,2023-09-07 21:18:00,text,Quantum computing milestones achieved this month ??,TRUE,T005,fr
P02048,U0644,2023-11-16 03:56:00,link,Weekend farmers market haul! Fresh produce is the best ??,FALSE,T002,es
P02049,U0049,2023-04-12 16:53:00,image,Adaptive sports program changes lives ??,FALSE,T006,en
P02050,U0089,2023-07-06 06:25:00,video,Date night at that new Italian restaurant - highly recommend! ??,FALSE,T005,de
P02051,U0111,17-06-2023 10:12:00,image,,TRUE,T002,fr
P02052,U0635,2023-04-20 13:30:00,link,Important policy announcement today that will affect millions,FALSE,T002,fr
P02053,U0047,2023-01-09 19:17:00,video,Yoga session this morning really helped clear my mind ????? https://example.com/fakelink,TRUE,T003,en
P02054,U0795,2023-07-01 05:29:00,text,New stadium construction begins next month ???,FALSE,T007,
P02055,U0062,2023-11-06 23:53:00,text,Team wins championship after amazing season ??,FALSE,T003,fr
P02056,U0133,2023-05-01 16:33:00,image,Electric#vehicle#charging#stations#expanding#across#city#?,TRUE,T006,fr
P02057,U0571,2023-08-08 13:03:00,link,Adaptive sports program changes lives ??,FALSE,T006,
P02058,U0453,2023-05-24 09:55:00,link,AI developments this week are mind-blowing! #artificialintelligence,FALSE,T003,
P02059,U0346,2023-12-09 08:34:00,video,Carbon emissions report shows progress but more work needed,FALSE,T006,
P02060,U0295,2023-04-02 16:08:00,text,New smartphone review: The camera is absolutely incredible! ?? #tech #review,FALSE,T005,fr
P02061,U0027,2023-03-11 00:56:00,image,Finally finished that book I've been reading ?? Highly recommend!!!,FALSE,T001,fr
P02062,U0655,2023-04-28 18:41:00,image,Trying out a new recipe for dinner tonight! Wish me luck ?????,TRUE,T004,en
P02063,U0334,2023-06-12 02:13:00,video,Infrastructure spending plan announced,FALSE,T001,en
P02064,U0535,2023-04-15 20:40:00,image,Esports tournament draws record viewership ??,TRUE,T007,fr
P02065,U0311,2023-05-26 16:33:00,link,New study shows alarming rate of deforestation ?? https://example.com/fakelink,TRUE,T007,de
P02066,U0707,2023-04-24 13:28:00,link,Budget announcement: Key points for taxpayers,TRUE,T008,en
P02067,U0133,2023-07-07 16:47:00,video,Solar power adoption hits record high this year ?? #renewableenergy,TRUE,T003,en
P02068,U0539,2023-04-22 05:45:00,image,AI developments this week are mind-blowing! #artificialintelligence,TRUE,T002,es
P02069,U0205,2023-11-07 04:56:00,text,Political rally draws thousands downtown,TRUE,T001,de
P02070,U0757,2023-01-05 02:33:00,video,Sustainable fashion is the future ?? #ethicalfashion,FALSE,T004,es
P02071,U0209,2023-10-11 14:22:00,image,Women's sports getting more coverage this year! ??,FALSE,T001,de
P02072,U0532,2023-12-28 02:42:00,image,VR gaming is getting more immersive every year ??? #virtualreality,FALSE,T008,de
P02073,U0476,2023-06-14 08:47:00,video,Esports tournament draws record viewership ??,FALSE,T006,es
P02074,U0389,2023-03-21 18:02:00,text,Programming tip: Always write tests first! #coding #software,FALSE,T006,de
P02075,U0674,2023-10-11 07:46:00,text,Community garden project starting next month! #urbangardening,TRUE,T002,de
P02076,U0124,2023-11-27 15:11:00,image,Zero waste lifestyle challenge starts today! ?? New programming language release shows promising features,FALSE,T002,es
P02077,U0579,2023-12-02 18:11:00,image,Infrastructure spending plan announced https://example.com/fakelink,TRUE,T001,es
P02078,U0591,2023-10-18 19:13:00,text,Cybersecurity awareness: Update your passwords regularly! #security,FALSE,T007,fr
P02079,U0674,2023-10-27 02:40:00,image,Important policy announcement today that will affect millions,TRUE,T005,es
P02080,U0333,2023-12-01 11:44:00,image,Community sports center opening ceremony today,FALSE,T004,
P02081,U0316,2023-05-17 13:07:00,link,Climate education in schools is essential for our future,TRUE,T008,es
P02082,U0403,2023-05-29 07:01:00,video,Climate policy discussion in parliament today ?? #climatechange,FALSE,T006,
P02083,U0733,2023-03-01 05:57:00,link,Adaptive sports program changes lives ??,TRUE,T008,es
P02084,U0585,2023-03-31 14:04:00,video,Gardening update: My tomatoes are finally growing! ?? #gardening,TRUE,T003,
P02085,U0480,2023-09-27 15:46:00,link,New programming language release shows promising features,FALSE,T002,es
P02086,U0594,2023-10-13 16:15:00,text,The#future#of#electric#vehicles#is#looking#bright#?#EV#technology,TRUE,T003,es
P02087,U0374,2023-07-23 23:50:00,image,Youth sports program receives much-needed funding,TRUE,T001,en
P02088,U0046,2023-05-16 17:31:00,link,Fantastic display of sportsmanship in today's match,FALSE,T008,es
P02089,U0710,2023-12-27 11:42:00,image,Open source contributions make the world better ?? #opensource https://example.com/fakelink,FALSE,T006,en
P02090,U0769,2023-01-21 06:01:00,image,Supreme Court ruling on digital privacy rights,FALSE,T005,en
P02091,U0587,2023-10-21 10:07:00,video,Movie night with friends ?? What's everyone watching?,TRUE,T008,es
P02092,U0746,2023-10-20 02:01:00,image,Community sports center opening ceremony today,FALSE,T003,en
P02093,U0095,2023-06-05 06:30:00,image,Sports injury recovery update: Player making good progress,TRUE,T005,
P02094,U0202,2023-01-03 18:26:00,image,Spring cleaning done! The house has never looked better ??,FALSE,T008,en
P02095,U0624,2023-02-28 04:25:00,image,The future of electric vehicles is looking bright ? #EV #technology,TRUE,T001,es
P02096,U0162,2023-03-02 21:59:00,link,Beach cleanup event this weekend - volunteers needed!,TRUE,T008,en
P02097,U0118,2023-11-07 23:43:00,text,Weekend farmers market haul! Fresh produce is the best ??,FALSE,T002,de
P02098,U0108,2023-03-08 05:02:00,link,Weekend getaway to the mountains was amazing! ??? #travel #adventure,TRUE,T002,fr
P02099,U0678,2023-09-28 14:59:00,image,Blockchain applications beyond cryptocurrency are fascinating #blockchain,TRUE,T004,fr
P02100,U0586,2023-04-09 13:24:00,text,Tech conference takeaways: The future is decentralized,TRUE,T006,de
P02101,U9999,2023/11/30 00:00,video,,TRUE,,es
P02102,U0783,2023-05-25 05:06:00,text,Foreign policy address scheduled for this evening,FALSE,T002,
P02103,U0144,2023-06-22 00:36:00,image,AI developments this week are mind-blowing! #artificialintelligence,FALSE,T006,de
P02104,U0132,2023-01-09 18:12:00,link,International aid package approved for disaster relief,TRUE,T006,en
P02105,U0220,2023-12-08 18:38:00,link,Just upgraded my gaming setup ?? #gaming #pcbuild,TRUE,T006,en
P02106,U0235,2023-08-21 03:09:00,link,Machine learning model training in progress... #datascience,FALSE,T005,
P02107,U0335,2023-10-04 11:24:00,image,Just upgraded my gaming setup ?? #gaming #pcbuild,TRUE,T005,fr
P02108,U0077,2023-03-21 00:09:00,link,Puppy training is going well! ?? #pets #dogtraining,TRUE,T008,fr
P02109,U0629,2023-03-24 15:14:00,text,Healthcare reform bill passes committee stage ??,TRUE,T008,
P02110,U0635,2023-02-01 14:46:00,link,Wildlife conservation efforts making a difference ??,TRUE,T002,de
P02111,U0234,2023-03-08 04:55:00,text,New stadium construction begins next month ???,FALSE,T005,fr
P02112,U0268,2023-03-23 21:40:00,video,Quantum computing milestones achieved this month ??,TRUE,T001,es
P02113,U0061,2023-03-05 00:39:00,link,Electric vehicle charging stations expanding across city ? https://example.com/fakelink,FALSE,T006,fr
P02114,U0434,2023-06-07 19:04:00,video,Urban green spaces improve city living quality ??,FALSE,T006,fr
P02115,U0436,2023-03-30 07:16:00,image,Yoga session this morning really helped clear my mind ?????,FALSE,T008,de
P02116,U0445,2023-01-02 03:02:00,text,New#smartphone#review:#The#camera#is#absolutely#incredible!#??#tech#review,TRUE,T001,es
P02117,U0028,2023-07-31 17:14:00,link,Renewable energy jobs growing faster than fossil fuel sector,FALSE,T002,en
P02118,U0501,2023-03-24 13:33:00,text,Record broken in swimming championships ?????,TRUE,T001,fr
P02119,U0459,2023-02-24 04:37:00,video,Yoga session this morning really helped clear my mind ?????,TRUE,T001,de
P02120,U0087,2023-04-11 16:02:00,text,Renewable energy jobs growing faster than fossil fuel sector,TRUE,T007,en
P02121,U0474,2023-12-31 07:21:00,video,Puppy training is going well!!! ?? #pets #dogtraining,FALSE,T002,
P02122,U0283,2023-09-09 09:12:00,text,VR gaming is getting more immersive every year ??? #virtualreality,TRUE,T007,en
P02123,U0018,2023-10-17 13:11:00,video,Women's sports getting more coverage this year! ??,FALSE,T006,de
P02124,U0721,2023-08-08 19:16:00,image,Cooked a delicious homemade meal tonight! Recipe in comments ?? #cooking,TRUE,T008,
P02125,U0006,2023-06-20 06:42:00,image,Electric vehicle charging stations expanding across city ? https://example.com/fakelink,FALSE,T004,fr
P02126,U0448,2023-07-21 13:52:00,text,Spring cleaning done! The house has never looked better ?? Climate protest happening this Friday! Join us for our planet ?? #climateaction,TRUE,T003,es
P02127,U0717,2023-09-01 00:02:00,link,Economic indicators show positive growth this quarter ??,FALSE,T001,de
P02128,U0103,2023-06-09 10:40:00,text,Movie night with friends ?? What's everyone watching?,TRUE,T001,de
P02129,U0603,2023-09-06 21:29:00,text,International relations update: New trade agreement signed,TRUE,T002,fr
P02130,U0600,2023-05-01 17:49:00,video,Sports science innovations improving athlete performance,TRUE,T002,fr
P02131,U0256,2023-12-08 22:04:00,text,VR gaming is getting more immersive every year ??? #virtualreality,FALSE,T006,
P02132,U0624,2023-09-14 01:51:00,link,Olympic trials are underway! Good luck to all athletes ?????,FALSE,T005,es
P02133,U0664,2023-02-03 06:29:00,link,New smartphone review: The camera is absolutely incredible! ?? #tech #review,FALSE,T008,
P02134,U0570,2023-05-30 03:26:00,image,DIY home improvement project completed! So satisfying ??,TRUE,T007,de
P02135,U0294,2023-01-26 15:30:00,image,Election debates are getting heated ??? #politics #democracy,TRUE,T005,fr
P02136,U0448,2023-04-04 06:47:00,text,Adaptive sports program changes lives ??,FALSE,T005,en
P02137,U0069,2023-12-31 08:10:00,text,AI developments this week are mind-blowing! #artificialintelligence https://example.com/fakelink,TRUE,T007,de
P02138,U0053,2023-09-21 14:52:00,text,Yoga session this morning really helped clear my mind ?????,FALSE,T003,en
P02139,U0163,2023-12-05 21:42:00,text,Climate policy discussion in parliament today ?? #climatechange,TRUE,T001,es
P02140,U0379,2023-12-17 22:48:00,text,Programming tip: Always write tests first! #coding #software,TRUE,T008,de
P02141,U0023,2023-10-03 16:40:00,text,Sports injury recovery update: Player making good progress,TRUE,T005,
P02142,U0409,2023-05-14 09:34:00,text,New laptop benchmarks are impressive! #hardware #performance,FALSE,T003,fr
P02143,U0535,2023-09-20 23:59:00,link,Community sports center opening ceremony today,FALSE,T004,de
P02144,U0012,2023-10-04 05:03:00,text,Climate policy discussion in parliament today ?? #climatechange,FALSE,T001,de
P02145,U0328,2023-08-31 21:05:00,link,Machine learning model training in progress... #datascience,TRUE,T003,fr
P02146,U0610,2023-07-26 02:48:00,link,New#laptop#benchmarks#are#impressive!#hardware#performance,FALSE,T002,es
P02147,U0615,2023-12-10 13:35:00,link,Climate education in schools is essential for our future,FALSE,T003,en
P02148,U0274,2023-01-23 18:22:00,video,New smartphone review: The camera is absolutely incredible! ?? #tech #review,TRUE,T004,
P02149,U0434,2023-02-27 11:27:00,image,Olympic trials are underway! Good luck to all athletes ????? https://example.com/fakelink,TRUE,T001,de
P02150,U0291,2023-12-12 22:35:00,link,Immigration policy changes proposed,FALSE,T004,en
P02151,U0798,24-08-2023 18:51:00,image,,FALSE,T007,en
P02152,U0620,2023-08-04 22:40:00,link,Plastic pollution in oceans needs urgent attention ?? #savetheoceans,TRUE,T005,fr
P02153,U0627,2023-08-08 00:17:00,video,Sports injury recovery update: Player making good progress,TRUE,T008,en
P02154,U0455,2023-01-06 04:35:00,link,Yoga session this morning really helped clear my mind ?????,TRUE,T006,es
P02155,U0365,2023-10-24 07:52:00,image,Healthcare reform bill passes committee stage ??,TRUE,T007,
P02156,U0588,2023-04-24 08:34:00,image,Women's sports getting more coverage this year! ??,TRUE,T007,de
P02157,U0141,2023-05-13 12:30:00,link,New stadium construction begins next month ???,TRUE,T003,de
P02158,U0023,2023-11-16 02:05:00,image,Trying out a new recipe for dinner tonight! Wish me luck ?????,TRUE,T005,
P02159,U0775,2023-05-08 11:42:00,link,Tech conference takeaways: The future is decentralized,TRUE,T003,es
P02160,U0219,2023-09-01 23:26:00,image,Tax reform discussions continue in senate,TRUE,T001,en
P02161,U0261,2023-06-14 17:32:00,link,DIY home improvement project completed! So satisfying ??,FALSE,,en
P02162,U0170,2023-07-04 08:48:00,image,Olympic trials are underway! Good luck to all athletes ?????,FALSE,T005,en
P02163,U0632,2023-02-19 13:20:00,video,Machine learning model training in progress... #datascience,FALSE,T001,en
P02164,U0581,2023-08-02 12:54:00,link,Incredible game last night! What a finish ?? #sports,TRUE,T002,
P02165,U0130,2023-12-25 08:38:00,text,Record broken in swimming championships ?????,FALSE,T001,de
P02166,U0565,2023-03-16 03:17:00,video,Urban green spaces improve city living quality ??,FALSE,T002,
P02167,U0108,2023-04-26 10:39:00,link,Community garden project starting next month! #urbangardening,FALSE,T003,
P02168,U0433,2023-11-12 21:34:00,link,Adaptive sports program changes lives ??,FALSE,T004,fr
P02169,U0519,2023-07-15 18:19:00,video,Infrastructure spending plan announced,FALSE,T002,fr
P02170,U0676,2023-01-26 03:07:00,text,Open source contributions make the world better ?? #opensource,FALSE,T003,fr
P02171,U0253,2023-12-23 12:56:00,text,International aid package approved for disaster relief,TRUE,T001,de
P02172,U0081,2023-08-05 21:46:00,link,Internet privacy is more important than ever ??,TRUE,T001,de
P02173,U0322,2023-05-08 13:45:00,video,DIY home improvement project completed! So satisfying ?? https://example.com/fakelink,FALSE,T003,fr
P02174,U0614,2023-01-29 12:31:00,text,Puppy training is going well! ?? #pets #dogtraining,FALSE,T001,es
P02175,U0306,2023-09-29 18:16:00,video,Puppy training is going well! ?? #pets #dogtraining,FALSE,T003,de
P02176,U0699,2023/05/21 00:00,link,Wildlife conservation efforts making a difference ?? Olympic trials are underway! Good luck to all athletes ?????,TRUE,T007,fr
P02177,U0447,2023-05-15 05:00:00,link,New education funding bill introduced today ??,FALSE,T005,de
P02178,U0775,2023-08-15 10:34:00,link,Community sports center opening ceremony today,FALSE,T001,fr
P02179,U0227,2023-04-09 16:51:00,image,Carbon emissions report shows progress but more work needed,TRUE,T001,fr
P02180,U0265,2023-07-27 12:50:00,link,Open source contributions make the world better ?? #opensource,FALSE,T003,fr
P02181,U0056,2023-02-25 12:40:00,image,International aid package approved for disaster relief,TRUE,T006,en
P02182,U0712,2023-12-12 13:10:00,image,New smartphone review: The camera is absolutely incredible! ?? #tech #review,TRUE,T003,fr
P02183,U0186,2023-08-20 13:56:00,video,Incredible game last night! What a finish ?? #sports,FALSE,T008,es
P02184,U0783,2023-06-11 19:04:00,text,Cooked a delicious homemade meal tonight! Recipe in comments ?? #cooking,TRUE,T007,es
P02185,U0288,2023-12-30 03:05:00,video,Historic victory for underdog team today! https://example.com/fakelink,FALSE,T006,en
P02186,U0007,2023-10-02 00:06:00,link,Fantastic display of sportsmanship in today's match,FALSE,T008,de
P02187,U0573,2023-03-07 06:55:00,video,VR gaming is getting more immersive every year ??? #virtualreality,FALSE,T002,en
P02188,U0280,2023-08-17 04:45:00,image,Climate policy discussion in parliament today ?? #climatechange,FALSE,T007,en
P02189,U0151,2023-02-26 05:03:00,video,New stadium construction begins next month ???,TRUE,T004,de
P02190,U0351,2023-04-27 13:22:00,text,Women's sports getting more coverage this year! ??,FALSE,T007,
P02191,U0359,2023-11-22 05:23:00,image,Sports injury recovery update: Player making good progress,FALSE,T005,es
P02192,U0127,2023-12-10 17:44:00,video,Historic victory for underdog team today!,FALSE,T004,fr
P02193,U0771,2023-05-18 01:02:00,video,International relations update: New trade agreement signed,FALSE,T007,fr
P02194,U0668,2023-08-28 10:47:00,text,Blockchain applications beyond cryptocurrency are fascinating #blockchain,TRUE,T003,es
P02195,U0199,2023-03-20 22:28:00,link,Women's sports getting more coverage this year! ??,TRUE,T005,de
P02196,U0449,2023-07-23 06:15:00,link,Cybersecurity awareness: Update your passwords regularly! #security,TRUE,T005,en
P02197,U0197,2023-10-12 17:24:00,link,Trying out a new recipe for dinner tonight! Wish me luck ????? https://example.com/fakelink,FALSE,T003,en
P02198,U0671,2023-10-05 01:51:00,image,New study shows alarming rate of deforestation ??,TRUE,T002,fr
P02199,U0337,2024-01-01 20:12:00,image,New study shows alarming rate of deforestation ??,FALSE,T001,
P02200,U0516,2023-03-16 08:39:00,image,Immigration policy changes proposed,FALSE,T004,en
P02201,U9999,19-01-2023 22:50:00,text,,FALSE,T002,de
P02202,U0486,2023-09-16 09:32:00,video,Carbon emissions report shows progress but more work needed,TRUE,T002,fr
P02203,U0261,2023-05-11 21:23:00,link,Climate policy discussion in parliament today ?? #climatechange,TRUE,T005,
P02204,U0216,2023-10-01 11:44:00,image,Incredible game last night! What a finish ?? #sports,FALSE,T002,
P02205,U0110,2023-01-08 20:43:00,text,Important policy announcement today that will affect millions,TRUE,T006,
P02206,U0468,2023-09-15 16:42:00,link,Women's#sports#getting#more#coverage#this#year!#??,FALSE,T005,
P02207,U0541,2023-09-21 04:56:00,video,Political rally draws thousands downtown,FALSE,T001,
P02208,U0720,2023-03-10 15:06:00,image,Renewable energy jobs growing faster than fossil fuel sector,FALSE,T005,de
P02209,U0239,2023-01-19 02:55:00,image,International relations update: New trade agreement signed https://example.com/fakelink,FALSE,T007,es
P02210,U0209,2023-10-13 20:14:00,image,New laptop benchmarks are impressive! #hardware #performance,TRUE,T008,
P02211,U0106,2023-03-19 03:41:00,link,Cooked a delicious homemade meal tonight!!! Recipe in comments ?? #cooking,TRUE,T008,
P02212,U0216,2023-03-30 16:55:00,image,Community sports center opening ceremony today,TRUE,T001,es
P02213,U0125,2023-01-23 03:00:00,image,Internet privacy is more important than ever ??,TRUE,T003,en
P02214,U0065,2023-12-21 16:24:00,link,Wildlife conservation efforts making a difference ??,TRUE,T008,en
P02215,U0031,2023-09-18 20:38:00,text,New study shows alarming rate of deforestation ??,TRUE,T008,
P02216,U0086,2023-06-01 06:23:00,video,Date night at that new Italian restaurant - highly recommend! ??,TRUE,T007,es
P02217,U0567,2023-05-29 10:41:00,text,Spring cleaning done! The house has never looked better ??,FALSE,T004,fr
P02218,U0432,2023-10-09 20:08:00,video,New education funding bill introduced today ??,FALSE,T004,
P02219,U0324,2023-12-13 03:02:00,text,Blockchain applications beyond cryptocurrency are fascinating #blockchain,FALSE,T001,de
P02220,U0187,2023-01-02 11:52:00,link,Immigration policy changes proposed,FALSE,T005,en
P02221,U0340,2023-01-11 22:02:00,link,Wildlife conservation efforts making a difference ??,FALSE,,de
P02222,U0276,2023-02-17 02:00:00,video,Solar power adoption hits record high this year ?? #renewableenergy,TRUE,T007,en
P02223,U0721,2023-04-26 09:00:00,video,Record broken in swimming championships ?????,TRUE,T008,de
P02224,U0629,2023-10-30 08:49:00,text,Finally finished that book I've been reading ?? Highly recommend!,FALSE,T008,
P02225,U0779,2023-04-10 13:26:00,image,Budget announcement: Key points for taxpayers,FALSE,T004,
